주문번호,관엽식물,서양란,공기정화식물,인테리어식물,완제품,공중식물,화병,야생화,선인장,수생/식충/과실수,다육,허브,분재,영양제/살균제,흙/마사/스톤,동양란,묘목/조경/관목,수입식물,화분,특가세일,구근,기타원예,단품,모종,씨앗,꽃다발/바구니,테이블/선반,개업/완제품,바위솔/세덤,조화,수초,근조/화환,1+1,기타수족관용품,바닥재/소일,조명,어항,수초용품,수석/유목/장식,Column1
2.02101E+15,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
A16109842021482454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16109688648280849,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16109425899341478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16109392174395058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,
A16109074556400176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16108839012640250,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16108767318882761,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16108725219784111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16108328602969476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16108109765408586,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16108040208128267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16107906588482773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16107476880485518,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16107451342882773,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16107196964807624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16106603796167523,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16106260005366683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16106211086481982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16105377513564410,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16104929584804174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16104823761283092,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
A16104607896401495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16104512949446487,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16103889932641967,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16103845673443094,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16103216315048712,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16103149038009476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16103125932967429,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16102360076327003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16101447057369394,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16101265506088206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16100303462964130,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16099721886003257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16099717324166338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16099651703282042,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
A16099392235160017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16099373698846227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16098852895763259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16098843738563970,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16098453406920849,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16098425409486950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16098420183086138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16098077903741545,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16097597457323776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16097044503287114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16096238299528751,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16096027793244877,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16095479070167697,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
A16095456672327802,1,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16095418925369548,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16095411392005682,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02101E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16094495801848024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16094294345160589,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16093611699041160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16093476700563358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16093338533123350,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16093241069240876,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16093184352248148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16092774092963402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16092749798001137,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16092659116567962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16092537854447885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16091913261847738,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16091875386321770,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16091765984805641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16091738333641053,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16091699935445056,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16091648151963312,,,,,,,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,
A16091617767449131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16091505458167101,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16091171804074804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16090992168881907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16090986723687234,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16090983309523788,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16090915994449372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16090908729244791,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16090256460249580,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16090227999929350,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16090003930166558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16089875417840131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16089548361675567,1,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16088328976007388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16088229654369833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16088149262486176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16087771544318339,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
A16087721559893938,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16086932620846938,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16086925261000830,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16086815023923405,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16086605802721946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16085891411683390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16085776610324745,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16085595475604679,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
A16084872294243127,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
A16084289521748681,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16084232586226854,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16084211837604722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16083441949421564,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16083350406643740,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
A16083349742481453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16083108095242896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16082389770486816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16082284439727653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16082249018127583,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16082193837168736,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16082100043323957,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
A16081250963887765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16080521878761475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16080353641289048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16080136850184875,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16079936777032179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
A16079445867202624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16078848206408263,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16078773889520499,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16078760239248991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16078333775210253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16078052433048624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16077907726166462,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16077746611120049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16077633881625001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16077087356684777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16077044451523145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16076355085441962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16076211909646522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16076162240887850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16075548185764834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16075491428404438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16075384470840117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16075302321802026,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16075280914484301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16074987231744471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16074772543674773,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16074220634242505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16074177802544049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16074172419081962,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
A16073940148062751,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16073895550954728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
A16073831919608392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16073680886808802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16073675293209274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16073632406603589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16073544342924474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
A16073461997760314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16073373875683203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16072949688005681,,,,,,,,,,,,,,1,1,,,,1,,,1,,,,,,,,,,,,,,,,,,
A16072921155048637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16072621868926800,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16072393543266673,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,
A16072091719444138,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16071877898604912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
A16071375633189028,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16071204108002838,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16071189216080701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16071137321365645,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
A16071022882247759,,,1,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16070800779122893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16070767769120443,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16070415094456370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16070413919118401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16070297532088766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16070295328001741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02012E+15,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
A16070062090849014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16069979366880002,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16069961900648826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16069941752401491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16069926521327079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
